1,Age,Gender,Education,Country,Ethnicity,NScore,EScore,OScore,AScore,CScore,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,LSD,Meth,Mushrooms,Nicotine
1627,25-34,Female,E6,UK,White,23,44,36,47,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1628,25-34,Female,E8,UK,White,20,48,37,42,51,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1629,25-34,Female,E8,UK,White,42,40,46,48,42,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1630,45-54,Female,E6,UK,White,37,39,40,45,46,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1631,35-44,Female,E7,UK,White,34,43,52,36,34,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1632,35-44,Female,E6,UK,White,18,43,45,58,49,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1633,35-44,Male,E6,Canada,White,51,41,43,43,53,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1634,45-54,Female,E6,UK,Black,32,42,40,41,45,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1635,18-24,Female,E4,UK,White,36,30,37,43,42,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1636,55-64,Male,E1,UK,White,23,40,34,46,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1637,45-54,Female,E6,UK,White,36,44,34,36,42,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1638,18-24,Male,E5,USA,White,53,31,47,33,34,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1639,45-54,Female,E2,UK,White,38,36,41,45,45,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1640,45-54,Female,E6,UK,White,35,41,39,42,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1641,35-44,Female,E6,UK,White,39,44,42,47,43,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1642,45-54,Female,E6,UK,White,46,40,45,49,48,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1643,25-34,Female,E8,UK,White,21,43,36,41,49,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1644,45-54,Female,E6,UK,White,36,34,46,46,41,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1645,25-34,Female,E8,UK,White,29,39,41,48,44,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1646,45-54,Male,E2,UK,White,36,47,44,43,41,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1647,35-44,Male,E6,UK,White,36,33,47,49,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1648,35-44,Male,E6,UK,White,44,34,42,46,39,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
1649,25-34,Female,E8,UK,White,29,43,45,48,51,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1650,25-34,Female,E7,UK,White,34,38,40,41,51,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1651,25-34,Female,E7,UK,White,36,50,54,51,46,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1652,55-64,Male,E5,USA,White,21,31,40,33,39,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1653,18-24,Male,E7,USA,White,38,31,48,40,33,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1
1654,25-34,Female,E9,UK,White,28,46,44,54,51,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1655,55-64,Male,E2,UK,White,39,38,41,32,45,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1656,35-44,Female,E7,UK,White,28,47,33,48,48,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1657,18-24,Female,E7,UK,White,52,31,41,39,43,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1658,25-34,Male,E5,Canada,White,21,41,44,40,48,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1
1659,18-24,Male,E6,UK,White,34,45,59,46,42,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1
1660,45-54,Female,E7,UK,White,18,44,48,44,45,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1661,35-44,Female,E6,UK,White,51,41,58,34,31,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
1662,18-24,Female,E1,UK,White,29,39,44,53,40,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1663,25-34,Male,E6,Other,White,29,47,46,46,41,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1
1664,25-34,Female,E5,UK,White,26,40,44,46,36,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1
1665,25-34,Female,E9,UK,White,36,43,49,48,41,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1
1666,25-34,Female,E7,UK,White,30,43,41,55,48,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1667,18-24,Male,E5,UK,White,36,46,56,39,43,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1
1668,25-34,Female,E9,Australia,White,37,37,35,43,48,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1669,35-44,Male,E6,UK,White,42,32,40,37,45,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1670,35-44,Female,E7,Australia,White,25,36,41,46,48,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1671,45-54,Male,E7,UK,White,42,34,33,36,43,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1672,55-64,Male,E7,UK,White,42,37,54,49,33,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1673,25-34,Female,E7,UK,White,30,41,42,48,33,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1674,25-34,Male,E6,Republic of Ireland,White,26,43,52,46,47,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1
1675,45-54,Male,E6,UK,White,31,41,36,41,55,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1676,35-44,Male,E6,UK,White,28,47,31,41,38,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1677,25-34,Female,E7,UK,White,56,24,39,50,37,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1678,18-24,Female,E5,USA,White,49,40,46,48,40,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1
1679,45-54,Female,E6,UK,White,33,45,34,51,49,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1680,18-24,Female,E7,UK,White,37,44,46,28,52,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1681,18-24,Female,E7,UK,White,35,48,41,46,45,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1682,45-54,Female,E5,UK,White,33,50,40,51,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1683,45-54,Male,E6,UK,White,31,43,38,38,41,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
1684,18-24,Male,E5,USA,Black,37,28,46,46,30,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1
1685,25-34,Male,E7,USA,White,41,23,49,48,44,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1
1686,18-24,Female,E5,USA,Black,49,25,52,43,33,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1
1687,35-44,Female,E6,UK,White,26,44,43,47,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1688,25-34,Female,E6,Canada,White,50,22,38,55,40,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
1689,25-34,Female,E8,USA,White,37,46,56,46,40,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0
1690,35-44,Male,E5,USA,White,46,29,40,33,42,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1691,25-34,Male,E5,Other,White,54,27,47,52,35,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1692,25-34,Female,E9,UK,White,23,45,46,57,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1693,25-34,Female,E7,UK,White,43,38,44,46,39,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1694,25-34,Female,E7,UK,White,31,45,39,52,49,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1695,45-54,Male,E8,UK,White,27,38,46,41,39,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1696,35-44,Male,E6,UK,White,31,44,45,42,37,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1697,18-24,Male,E5,USA,White,37,27,43,45,39,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0
1698,55-64,Male,E9,UK,White,25,40,51,35,49,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1699,45-54,Female,E7,UK,White,42,36,51,42,45,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1700,25-34,Female,E8,USA,White,21,45,51,42,42,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1
1701,18-24,Male,E5,USA,White,49,33,58,31,27,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
1703,25-34,Female,E6,UK,White,30,43,32,45,48,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1704,18-24,Male,E5,USA,White,32,35,42,45,33,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
1705,18-24,Male,E4,Canada,White,40,41,46,37,35,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
1706,55-64,Male,E5,UK,White,42,27,38,38,28,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1
1707,18-24,Male,E7,UK,White,27,42,36,39,53,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1708,18-24,Female,E6,UK,White,31,45,42,49,41,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1709,35-44,Female,E7,UK,White,31,46,40,45,49,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1710,45-54,Female,E7,UK,White,26,48,40,49,41,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1711,35-44,Female,E4,UK,White,28,34,51,37,44,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1712,25-34,Female,E7,UK,White,36,51,50,44,41,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1713,35-44,Female,E8,UK,White,28,44,40,36,44,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1714,35-44,Female,E9,UK,Other,17,51,46,47,56,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1715,45-54,Female,E2,UK,White,35,38,34,51,51,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1716,45-54,Male,E6,UK,White,48,43,50,38,48,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1717,45-54,Male,E8,UK,White,34,45,42,38,35,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1718,35-44,Female,E8,UK,Other,40,34,53,48,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1719,45-54,Male,E6,UK,White,25,42,43,37,43,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1720,25-34,Female,E7,UK,White,36,37,46,49,31,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1721,25-34,Female,E7,UK,White,40,47,38,57,50,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1722,25-34,Female,E4,UK,White,31,41,28,47,49,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1723,45-54,Male,E7,UK,White,35,47,51,49,53,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1724,55-64,Male,E6,UK,White,19,39,36,47,45,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1725,45-54,Female,E6,UK,White,24,41,42,45,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1726,25-34,Female,E2,UK,White,25,31,30,54,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1727,25-34,Female,E8,UK,White,37,42,50,38,38,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1728,18-24,Female,E2,UK,White,21,42,33,54,47,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1729,45-54,Male,E8,UK,White,28,33,43,40,39,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1730,18-24,Male,E5,Other,White,18,46,46,44,52,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1
1731,25-34,Female,E5,UK,White,42,30,41,43,36,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
1732,45-54,Male,E8,UK,White,32,38,48,42,43,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1733,25-34,Male,E6,UK,White,40,34,40,35,50,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1734,45-54,Male,E6,UK,White,27,38,35,43,43,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1735,45-54,Female,E6,UK,White,26,45,42,49,51,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1736,25-34,Female,E8,UK,White,16,42,30,55,54,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1737,35-44,Male,E6,UK,White,23,46,48,51,44,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1738,45-54,Male,E6,UK,White,24,38,45,46,42,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1739,55-64,Female,E1,UK,White,34,41,41,49,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1740,25-34,Female,E6,UK,White,38,40,43,45,42,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1741,45-54,Female,E7,UK,White,27,42,42,42,49,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1742,25-34,Female,E7,USA,White,50,44,52,32,42,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1
1743,35-44,Male,E7,UK,White,22,45,53,39,38,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1744,35-44,Female,E8,UK,White,30,43,42,41,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1745,55-64,Female,E5,UK,White,31,33,36,46,42,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1746,25-34,Female,E2,UK,White,20,46,39,56,55,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
1747,35-44,Female,E8,UK,Black,33,36,42,44,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,45-54,Female,E5,UK,White,37,45,49,52,41,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1749,18-24,Male,E7,USA,White,49,35,60,60,36,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1
1750,25-34,Female,E3,USA,White,58,37,43,30,26,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1
1751,45-54,Male,E2,UK,White,33,43,40,39,45,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1752,25-34,Female,E7,USA,White,54,44,55,36,37,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1753,25-34,Male,E7,UK,White,29,46,41,55,49,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1754,25-34,Female,E6,UK,White,34,50,46,44,39,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1755,18-24,Male,E5,USA,White,26,41,49,27,30,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1
1756,18-24,Female,E4,USA,White,46,49,59,40,49,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
1757,18-24,Male,E4,USA,White,43,40,55,47,29,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1
1758,35-44,Male,E6,UK,White,46,37,29,41,47,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1759,45-54,Male,E8,Australia,White,27,37,47,38,49,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0
1760,35-44,Male,E8,Other,White,33,27,46,41,44,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1761,45-54,Female,E6,UK,White,30,42,47,34,48,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1762,35-44,Female,E6,UK,White,33,36,45,41,47,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1763,18-24,Male,E5,USA,White,41,32,46,28,31,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1
1764,18-24,Female,E7,Other,White,28,32,57,45,57,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1
1765,35-44,Male,E2,UK,White,45,38,47,45,35,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0
1766,25-34,Female,E5,USA,White,41,52,55,41,48,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
1767,25-34,Female,E7,USA,White,44,31,54,58,44,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
1768,18-24,Male,E5,USA,White,39,26,47,51,56,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1
1769,25-34,Female,E5,Other,White,45,33,54,43,37,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
1770,35-44,Female,E6,UK,White,28,43,38,47,42,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1771,25-34,Male,E7,USA,White,31,46,46,46,42,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1
1772,55-64,Male,E5,USA,White,33,30,45,34,48,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1774,25-34,Female,E8,USA,White,45,44,43,35,36,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1775,18-24,Female,E4,Republic of Ireland,White,44,37,49,46,34,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
1776,18-24,Male,E5,USA,White,27,43,49,46,45,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1
1777,18-24,Female,E7,USA,White,44,32,55,45,49,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1
1778,45-54,Female,E2,UK,White,46,35,34,41,35,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1
1779,18-24,Female,E7,USA,White,35,42,46,26,47,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1
1780,45-54,Male,E5,USA,White,33,40,48,45,40,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
1781,18-24,Female,E7,USA,White,49,35,31,34,34,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1
1782,18-24,Male,E4,Canada,White,23,36,35,32,50,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1783,25-34,Female,E3,UK,White,32,43,51,46,50,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1784,25-34,Female,E5,UK,Mixed-White/Black,48,34,40,36,35,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0
1785,18-24,Male,E5,USA,Black,46,32,43,42,32,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1
1786,25-34,Female,E8,UK,White,34,36,43,46,44,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1787,18-24,Male,E5,USA,White,29,59,57,43,36,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1
1788,18-24,Male,E7,USA,White,41,33,47,48,37,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0
1789,45-54,Female,E7,Other,White,32,32,45,39,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1790,18-24,Male,E5,USA,White,36,39,59,36,30,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
1791,18-24,Male,E3,USA,White,37,42,49,35,39,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
1792,35-44,Female,E9,USA,White,33,39,51,44,55,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1
1793,18-24,Male,E7,USA,White,42,29,57,39,57,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1
1794,18-24,Male,E5,USA,White,31,39,50,54,38,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1
1795,18-24,Female,E5,USA,White,44,27,60,44,36,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
1796,25-34,Male,E7,Other,White,36,44,53,40,47,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
1797,35-44,Female,E2,UK,White,43,36,31,38,27,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
1798,18-24,Male,E5,USA,White,39,39,57,45,30,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1799,18-24,Male,E7,USA,White,50,29,46,29,36,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1
1800,55-64,Male,E8,UK,White,30,51,32,36,52,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1801,45-54,Male,E5,USA,White,56,31,46,26,20,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
1802,25-34,Male,E9,USA,White,41,50,60,51,53,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1
1803,18-24,Male,E8,USA,Other,28,43,55,50,43,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
1804,18-24,Male,E5,USA,White,34,51,53,45,34,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1
1805,18-24,Male,E6,USA,Other,40,39,55,51,37,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
1806,18-24,Male,E5,USA,White,44,36,52,46,38,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1
1807,35-44,Female,E6,USA,White,36,34,40,42,33,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1808,35-44,Male,E7,USA,Other,34,33,54,39,29,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1
1809,18-24,Female,E8,UK,Black,40,34,42,44,39,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1811,18-24,Male,E7,USA,White,30,31,53,35,48,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1
1812,18-24,Male,E5,USA,White,22,34,53,43,55,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1
1813,25-34,Female,E4,Other,White,49,39,49,34,32,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1814,25-34,Male,E7,Other,Asian,29,44,47,42,38,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1815,35-44,Female,E7,Canada,White,45,35,59,40,51,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
1816,18-24,Female,E8,UK,White,37,42,39,53,48,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1
1817,45-54,Male,E7,UK,White,20,40,47,38,41,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1818,18-24,Female,E5,USA,Other,35,31,48,50,44,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1819,25-34,Female,E7,USA,White,37,44,50,39,41,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1
1820,18-24,Male,E8,USA,White,14,55,54,45,51,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1
1821,18-24,Male,E5,USA,White,51,25,55,39,21,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1822,45-54,Female,E5,USA,White,49,39,49,46,37,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1823,18-24,Male,E5,USA,White,28,42,57,36,36,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0
1824,18-24,Female,E5,USA,White,48,31,53,41,24,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1825,25-34,Male,E7,UK,Asian,31,29,42,41,39,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1826,18-24,Male,E7,USA,White,36,32,47,34,42,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1
1828,25-34,Female,E7,USA,White,26,29,47,45,44,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1829,25-34,Female,E8,USA,White,32,47,49,26,41,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0
1830,25-34,Female,E7,USA,Other,44,28,44,33,33,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
1831,25-34,Female,E7,Australia,White,37,22,48,36,35,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1
1832,18-24,Male,E4,Other,White,38,40,49,37,27,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1
1833,18-24,Male,E7,USA,Other,14,52,52,45,55,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1834,35-44,Female,E7,USA,White,32,32,48,41,50,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1835,25-34,Male,E5,USA,White,29,44,43,40,44,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1836,45-54,Male,E7,USA,White,42,34,46,40,30,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
1837,35-44,Female,E6,USA,White,54,26,52,45,28,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1838,35-44,Female,E5,USA,White,39,29,49,48,40,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1
1839,35-44,Female,E6,USA,White,35,34,46,47,44,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1840,25-34,Female,E6,Australia,White,22,46,57,52,44,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1
1841,55-64,Female,E7,USA,White,40,44,49,52,41,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1842,18-24,Male,E5,Other,White,37,37,55,41,33,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
1843,25-34,Male,E7,USA,Other,47,39,54,29,48,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1844,45-54,Male,E9,UK,White,33,34,46,32,41,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1845,18-24,Male,E5,USA,White,30,43,58,51,45,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1
1846,45-54,Male,E7,USA,White,35,44,50,48,50,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1847,18-24,Male,E5,USA,White,24,48,52,50,49,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1
1848,18-24,Female,E7,USA,White,51,33,54,37,31,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
1849,18-24,Female,E5,Canada,White,42,33,49,47,49,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1
1850,45-54,Male,E6,USA,Black,26,33,39,38,47,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1851,25-34,Female,E7,USA,White,55,30,57,48,34,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
1852,18-24,Male,E3,Australia,White,39,44,44,41,32,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1
1853,25-34,Male,E6,USA,Other,40,46,45,40,47,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1
1854,25-34,Female,E8,UK,White,34,39,43,41,48,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1
1855,35-44,Male,E2,USA,White,31,31,43,46,41,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1
1856,18-24,Male,E5,USA,White,34,48,44,29,45,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
1857,18-24,Male,E5,USA,White,22,41,58,41,42,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
1858,18-24,Male,E3,Australia,White,34,40,50,41,30,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1
1859,35-44,Male,E6,Other,White,25,47,50,43,43,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1860,18-24,Male,E5,USA,White,39,36,44,33,35,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1
